basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend
Shihding Ciandao Lake,石碇千島湖, 4.7,['Open daily'],['Open all day'],"Shiding Dist., New Taipei, Taiwan",0.0,,"Shiqi Qiandao Lake is not as big as Hangzhou Qiandao Lake, but the scenery is also very good. It often attracts many people around here on weekends to come here on foot. It is a place with fresh air and beautiful scenery.",https://www.trip.com/travel-guide/attraction/new-taipei-city/shihding-ciandao-lake-23034248?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10070s000000hzvo950C2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5
Jingmei River Bikeway,景美溪自行車道-富德, 4.7,['Open daily'],['Open all day'],"No. 50, Sec. 4, Xinglong Rd., Wenshan Dist, Taipei, Taiwan",0.0,,"The grass beside the Jingmeixi bicycle lane, today the weeding car runs, the egrets follow the insects to enjoy benefits ^_^ Today's iron horse travel, come to Jingmeixi, visit Jingmeixi bicycle lane. Jingmeixi Bicycle Road, starting at Muzha Zoo, ending at Jingmeixi Estuary, the total length is about 9 kilometers, and then connecting the Xindianxi Bicycle Road. Today's trip, plan to ride downstream along Jingmeixi, pick up Xindianxi, ride all the way to the Shuangyuan Riverside Park at the mouth of Xindianxi River, about 20 kilometers in length, and then take the MRT Longshan Temple Station to the Muzha Zoo. Such planning, combined with iron horse and MRT, and can be arranged so because Taipei area YouBike system is built and perfect, you can rent a car at the zoo station, Longshan Temple return the car, iron horse travel to the MRT connection, the itinerary is flexible and flexible.",https://www.trip.com/travel-guide/attraction/new-taipei-city/jingmei-river-bikeway-22846584?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100qhk11500gf2du8F52E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,4.5
tao zhu yin yuan,陶朱隱園,,['Open daily'],['Open all day'],110台灣臺北市信義區松勇路,0.0,,,https://www.trip.com/travel-guide/attraction/taipei/city-124251990?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101s12000bp9d20319C7_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Fuyang Eco Park,富陽自然生態公園, 4.7,['Open daily'],['Open all day'],"Fuyang Street, Da’an District, Taipei City, Taiwan 106",0.0,,"Fuyang Ecological Park is very beautiful, the area is quite large, the environment is very good, and the meaning of science is in it. It is a place that is very suitable for bringing children to contact nature.",https://www.trip.com/travel-guide/attraction/taipei/fuyang-eco-park-24649754?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103a120008ecut3j9594_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5
xin yi qu ye jing,信義區夜景, 5,,,信義區松仁路沿線,0.0,,"(Business hours are inaccurate) Taiwan Lighting Conference 2023 held in Xinyi Business District, beautiful",https://www.trip.com/travel-guide/attraction/taipei/city-126180909?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102g2234ct0cyclw40F1_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Bishan Temple,內湖 碧山巖, 4.8,['Open daily'],['6:00-21:30'],"Bishan Road, Neihu District, Taipei City, Taiwan 114",0.0,,"The Bishan Rock of the Neihu Lake is a well-known temple in Taipei City. It is located at the tip of Bishan Mountain and is about 400 meters high. The main opening is Sheng Wang Chen Yuanguang. The view is excellent. During the day, you can overlook the Great Taipei Basin, the take-off and landing of Songshan Airport planes, and the lights of the city buildings at night. There are many believers in the visit, and the building is of a scale. Drive to many places in the parking lot by yourself. A small 2 bus arrives. On the way, the main building of the new construction of Wushen Temple has been completed. The main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building of the main building",https://www.trip.com/travel-guide/attraction/taipei/bishan-temple-38961347?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100p0v000000jovk1BC8D_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1290.0,360.0,1290.0,360.0,1290.0,360.0,1290.0,360.0,1290.0,360.0,1290.0,360.0,1290.0,
"Wulai Atayal Museum, New Taipei City",烏來泰雅民族博物館, 4.5,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No. 12, Wulai St, Wulai District, New Taipei City, Taiwan 233",0.0,,Awesome big push,https://www.trip.com/travel-guide/attraction/new-taipei-city/wulai-atayal-museum-new-taipei-city-58313077?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1912000948wh024A9C_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,
Yingge Rock,鶯歌石, 4.4,['Open daily'],['Open all day'],"Zhongzheng 1st Rd, Yingge District, New Taipei City, Taiwan 239",0.0,,"There is a distance from Taipei City. If you don’t like to hike and climb high and look far, it is not recommended by the committee. After all, if you are in Taipei City, you can climb Xiangshan. You can also enjoy the night view of Taipei. It is pure climbing. Of course, there are few people. The scenery is good and the air is good.",https://www.trip.com/travel-guide/attraction/new-taipei-city/yingge-rock-92972?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100whk133uvdcogpsFBBD_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Xianjiyan Trail,仙跡岩步道, 4.5,['Open daily'],['Open all day'],"116, Taiwan, Taipei City, Wenshan District",0.0,,"The famous pro-shan trail in Wenshan District, Taipei City is Xianji Rock, where you can overlook Taipei 101 Building, and unexpected distant mountains and mists!",https://www.trip.com/travel-guide/attraction/taipei/xianjiyan-trail-22846581?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww261200094dojrd4A91_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Little Ding-Dong Science Theme Park,小叮噹科學主題樂園, 4.6,"['Monday-Friday', 'Saturday-Sunday']","['09:30-17:00 (Tickets available until:16:30)', '09:00-17:00 (Tickets available until:16:30)']","No. 199, Kanghe Rd, Xinfeng Township, Hsinchu County, Taiwan 304",308.7,,the only outdoor natural science theme park in Taiwan😍😍😍👏,https://www.trip.com/travel-guide/attraction/hsinchu-county/little-ding-dong-science-theme-park-87696?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102z12000c0y1ar4FFCF_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,540.0,1020.0,540.0,1020.0,4.5
Rose Garden - Shilin Residence,玫瑰園 - 士林官邸, 5,['Open daily'],['8:00-18:00'],"No. 60號, Fulin Rd, Shilin District, Taipei City, Taiwan 111",0.0,,Beautiful flowers ～ Every season has different flowers to enjoy 🥰,https://www.trip.com/travel-guide/attraction/taipei/rose-garden-shilin-residence-137385038?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M09/C4/B0/CghzgVW7H_mAHhf4AABD5Ex5trU893_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,
Keelung River,基隆河, 5,['Open daily'],['Open all day'],"Northern Taiwan, New Taipei, Taiwan",0.0,,It’s super beautiful and sensational atmosphere for me!!!!!,https://www.trip.com/travel-guide/attraction/new-taipei-city/keelung-river-58338418?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5a12000946e3a8AD8F_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Crocodile Island viewing platform,鱷魚島觀景平台,,['Open daily'],['Open all day'],"223, Taiwan, New Taipei City, Shiding District, 北宜路五段",0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/crocodile-island-viewing-platform-137590211?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Yinhe Cave Hiking Trail,銀河洞越嶺步道, 5,['Open daily'],['Open all day'],"No. 68, Yinhe Rd, Xindian District, New Taipei City, Taiwan 231",0.0,,"30min hike to the yinghe cave! A very instagramable spot. Worth the effort to hike up. From here, you could hike to mao kong as well:)",https://www.trip.com/travel-guide/attraction/new-taipei-city/yinhe-cave-hiking-trail-58375235?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102o1200098u0uje8F87_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Yong'anju,深坑黃氏永安居, 4.5,['Open daily'],['9:30-17:30'],"No. 8, Section 3, Beishen Road, Shenkeng District, New Taipei City, Taiwan 222",0.0,,This is a red brick Borisov's southern Anhui building on the edge of the station. The locals call it a squat. It is completely different from the Suzhou garden. It is quite special and the area inside is quite large.,https://www.trip.com/travel-guide/attraction/new-taipei-city/yong-anju-24048409?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g4/M09/50/E9/CggYHFZ3sZaAS8emAAB8E5PkoGo144_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1050.0,570.0,1050.0,570.0,1050.0,570.0,1050.0,570.0,1050.0,570.0,1050.0,570.0,1050.0,1.5
Songshan Fengtian Temple,奉天宮, 4.8,['Open daily'],['6:00-21:00'],"No. 12, Lane 221, Fude Street Xinyi District, Taipei 110 Taiwan",0.0,,"Songshan Fengtian Palace - the main temple of the Jade Emperor God. The temple was built in 1954 and is the largest temple in northern Taiwan, the largest temple in northern Taiwan, a large traditional temple in Xinyi District, Taipei. Part 3",https://www.trip.com/travel-guide/attraction/taipei/songshan-fengtian-temple-39039760?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me1a2224vudgwmhsE830_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,360.0,1260.0,
rong jin shi guang sheng huo yuan qu,榕錦時光生活園區, 4.9,['Open daily'],['10:00-21:00'],106台灣台北市大安區金華街167號,0.0,,"In order to attract the arrival of summer, the Suijin Time Life Park has added a variety of decorations related to summer, adding a touch of enthusiasm in the hot summer. part 2",https://www.trip.com/travel-guide/attraction/taipei/city-140821214?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100912000dty9nqb3379_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1260.0,600.0,1260.0,600.0,1260.0,600.0,1260.0,600.0,1260.0,600.0,1260.0,600.0,1260.0,
di hua jie shi lian dong,迪化街十連棟, 4.8,['Open daily'],['11:00-21:00'],103台灣臺北市大同區迪化街一段362號,0.0,,"The preservation of the characteristic building in the north section of Dihua Street is a new style of urban renewal and monuments coexisting. It is close to Taipei Bridge and is located in the north section of Dihua Street. The number of stores and companies is mostly, because unlike the sightseeing route, there are fewer tourists. Because ""Ten Liandong"" gave me the opportunity to piece together Dihua Street from beginning to end ＂, and found that each section is very distinctive. Ten Liandong was a low-rise house on the first floor during the Japanese period. In order to rectify and beautifully rebuild the second-floor house, it was completed in 1912. Let's slow down at ＂ Dihua Street Section 346-366 (Double No.) ＂, and feel the art banquet of architecture together ～",https://www.trip.com/travel-guide/attraction/taipei/city-128904330?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104812000dpaab75F777_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,1.5
Shilin Shennong Temple,士林神農宮, 5,['Open daily'],['5:00-21:00'],"No. 74, Qianjie Street, Taipei, Taiwan",0.0,,"Shilin Shennong Palace - Shilin's important faith center for the ages, the architecture is beautifully carved, and the whole renovated and recently reopened to worship. Under the light of dusk, it presents a more solemn atmosphere than before.",https://www.trip.com/travel-guide/attraction/taipei/shilin-shennong-temple-58331937?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww2t1200094bf3u5A60A_C_180_240_Q70.webp?proc=source%2ftrip,300.0,1260.0,300.0,1260.0,300.0,1260.0,300.0,1260.0,300.0,1260.0,300.0,1260.0,300.0,1260.0,
Taipingshan National Forest Recreation Area,太平山國家森林遊樂區, 4.7,"['Monday-Friday', 'Saturday-Sunday']","['06:00-20:00', '04:00-20:00']","267 Datong Township, Yilan County, Taiwan",139.8,,"very nice hike at taipingshan, the hiking is not difficult no slopes or steps at all. the hiking trail was very nice and takes only at most an hour to finish the hike",https://www.trip.com/travel-guide/attraction/yilan/taipingshan-national-forest-recreation-area-87631?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01003120009fhzvew744E_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,240.0,1200.0,240.0,1200.0,3.5
Taoyuan Arts Plaza,桃園藝文廣場, 5,['Open daily'],['Open all day'],"No. 1188, Zhongzheng Rd., Taoyuan 330, Taiwan",0.0,,"Taoyuan City Library in Art Square - Designed by Taiwan's ""Guo Ziqiang Architects"" and Japan's ""Co., Ltd. Design International Team"". The new building space takes the ""tree of life"" as the starting point, combining the characteristics of the local environment and the concept of environmental protection and energy conservation, and cooperates with the unique climate and park base of Taoyuan to create a green building that will breathe and be full of green. The main hall covers an area of 51,600 square meters and is planned to be a 2nd floor underground and 8th floor above ground building with a variety of functions such as collection, reading, finding, business, cultural and creative, cinema and theme restaurant. part 2",https://www.trip.com/travel-guide/attraction/taoyuan/taoyuan-arts-plaza-58372030?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww3712000949a0jt5CB4_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Christmasland in New Taipei City,新北市歡樂耶誕城, 4.9,,,"No.161, Sec. 1, Zhongshan Rd., Banqiao Dist. New Taipei City, Banqiao, New Taipei 22001 Taiwan",0.0,,(Business hours are inaccurate) very beautiful place and there’s Christmas carols being sung the whole night during Christmas Eve. Twas a nice experience,https://www.trip.com/travel-guide/attraction/new-taipei-city/christmasland-in-new-taipei-city-32896656?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww7212000ckabg92967E_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,4.0
Badouzi Station,八斗子車站, 5,['Open daily'],['Open all day'],"No. 119, Section 2, Jianji Rd, Ruifang District, New Taipei City, Taiwan 224",0.0,,"One of the most cinematic train stations I have ever visited. I fell in love with its old-fashioned charm and calming vibes. If you’re planning to visit Taiwan, don’t miss this beautiful station. 🚉",https://www.trip.com/travel-guide/attraction/keelung/badouzi-station-137075379?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103412000c98fs6331BE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Little Wu-Lai,小烏來風景特定區, 4.2,"['Monday,Wednesday-Sunday']",['08:00-17:00'],"Fuxing District, Taoyuan City, Taiwan 336",0.0,,"Xiaowulai: In the mother tongue of the Taiya people, Wulai represents the meaning of warm spring water. Therefore, all hot springs in the name of the Taiya people are called Wulai. Xiaowulai is located in the Fuxing District, with most canyons. The scenery inside is most famous for Xiaowulai Waterfall, Longfeng Valley Waterfall and Fengdong Stone.",https://www.trip.com/travel-guide/attraction/taoyuan/little-wu-lai-18043048?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100t0x000000l5oh85C25_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,0.0,0.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,2.0
