basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend,monTime,tuesTime,wedTime,thursTime,friTime,satTime,sunTime
Keelung Miaokou Night Market,基隆廟口夜市,4.6,,,"No. 20, Aisi Road, Ren’ai District, Keelung City",0.0,餐飲,"(Business hours are inaccurate) Drink watermelon juice, eat crab soup and oil rice, and eat bubble pink, and teach the local uncle's recommendation (nabana wrap), and love the dog, and mototaka's fried fried rice (Wang ki Tenbura No.16) I took it home and stayed for about １ about an hour and a half, but Mototaka was too good. The mini whiteboard I bought at Mototaka's DAISO, it was too convenient to order (the technique I learned on the last day of my stay in Taiwan)",https://www.trip.com/travel-guide/attraction/keelung/keelung-miaokou-night-market-92962?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100n0e000000729zeB2CA_C_180_240_Q70.webp?proc=source%2ftrip,562.2361612717605,1243.8458354833083,562.947745365971,1243.845653731522,562.9471675521589,1243.846941880719,562.9475933189129,1243.8461176389503,562.9473786426619,1244.0787275922362,561.1989655679015,1242.780103600678,561.1989748829956,1238.4675888492604,2.5,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Guling St. Avant-Garde Theater (Guling),牯嶺街小劇場,4.6,"['Wednesday-Friday', 'Saturday-Sunday']","['12:00-22:00', '10:00-22:00']","No. 2, Lane 5, Guling St, Zhongzheng District, Taipei City, Taiwan 100",0.0,活動,"Guling Street - During the Qing Dynasty, this area was originally part of Longxikouzhuang. At the beginning of the Japanese rule period, the street was officially opened. At that time, there were Japanese-style buildings on the street, and many high-level civil servants lived in the dormitory area of Taiwan's Governor's Mansion. In 1946, officially named Guling Street has been used to this day. After 1945, Japanese in Taiwan were returned to Japan one after another, and some difficult-to-carry books, calligraphy and paintings were placed on stalls for sale, and the ""old book stalls"" gathered. part 3",https://www.trip.com/travel-guide/attraction/taipei/guling-st-avant-garde-theater-13345847?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100e0r000000hcrs4AAC7_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,720.0,1320.0,720.0,1320.0,720.0,1320.0,600.0,1320.0,600.0,1320.0,2.0,0,0,12:00-22:00,12:00-22:00,12:00-22:00,10:00-22:00,10:00-22:00
Discovery Center of Taipei,台北探索館,4.5,"['Monday-Tuesday,Thursday-Sunday']",['9:00-17:00'],"No. 1號, City Hall Rd, Xinyi District, Taipei City, Taiwan 110",0.0,觀光,"After coming out of 101, I just passed here. I didn't need a ticket to visit. The exploration museum is not very big, but the display is quite good, quite good. There are also many city materials in Taipei to see.",https://www.trip.com/travel-guide/attraction/taipei/discovery-center-of-taipei-10520722?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10070h0000008vx4006BC_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0,09:00-17:00,09:00-17:00,0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
Tamsui River,淡水河,4.7,,,"Xining North Road, New Taipei, Taiwan",0.0,活動,"(Business hours are inaccurate) A walk on the riverbank in the evening of the Mid-Autumn Festival - Enjoy the famous freshwater sunset today in the section of the dock where Dr. Vale hippo is ashore, and the entire river is bathed in beautiful golden light.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamsui-river-23866567?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100g12000870q5cg02C1_C_180_240_Q70.webp?proc=source%2ftrip,562.1620284580484,1244.6248605542323,562.8860567836471,1244.6245236607429,562.8859634342094,1244.626386427786,562.8861228954111,1244.624955562407,562.8861979474807,1244.7986360478394,561.119692786629,1242.985780682941,561.1197252862761,1238.6150545938058,1.5,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Wulai Falls,烏來瀑布,4.7,['Open daily'],['Open all day'],"No. 16, Pubu Rd, Wulai District, New Taipei City, Taiwan 233",0.0,活動,"Arrived in Wulai at night, stayed in the soup to eat wild vegetables, and slept beautifully at night. The next day, Wulai Old Street walked, took a small train to Wulai Waterfall, there is a coffee shop next to the waterfall, listen to the waterfall drink coffee to breathe enough oxygen, and fly a small butterfly, too beautiful",https://www.trip.com/travel-guide/attraction/new-taipei-city/wulai-falls-23028119?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106912000a4tccgk0CEE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Taiyuan Asian Puppet Theatre Museum,台原亞洲偶戲博物館,4.2,,,"No. 79-1, Xining N Rd, Datong District, Taipei City, Taiwan 103",0.0,觀光,"(Business hours are inaccurate) The scenery is pleasant, the fun is Hang Seng, and the price is high.",https://www.trip.com/travel-guide/attraction/taipei/taiyuan-asian-puppet-theatre-museum-22846569?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1i12000947h8y15546_C_180_240_Q70.webp?proc=source%2ftrip,562.2315284041703,1243.8276068536516,562.9914444741258,1243.8267170897354,562.9910585504333,1243.828120023006,562.9912948621729,1243.8273895080224,562.9911139335348,1244.2092530271225,561.3294495378282,1243.778153031438,561.3294862772608,1238.3626754595102,1.5,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Yanping Riverside Park,延平河濱公園,4.6,['Open daily'],['Open all day'],"Diwai Rd, Datong District, Taipei City, Taiwan 103",0.0,活動,"Walking on the riverbank in the evening of the fifth day of the new year - today is the section of the Yanping Riverside Park in the freshwater river, seeing the most successful sunset and the beaming orange glow of the year.",https://www.trip.com/travel-guide/attraction/taipei/yanping-riverside-park-56807456?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105u1200098zavq1C9E2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Shilin Cixian Temple,士林慈諴宮,4.5,['Open daily'],['6:00-22:00'],"No.84 Da'nan Road, Shilin District, Taipei, Taiwan",0.0,觀光,"Shilin Ci?? Palace - Also known as Shilin Mazu Temple, formerly known as the Temple of the Queen of Zhilan Street, the main holy mother of heaven, is a temple with two temples, two corridors and two dragon protection plane configuration. Its history dates back to the first year of Qing Jiaqing (1796), and the three ancient temples in Shilin area are the three temples in Ci?? Palace, the old street Shennong Palace and the Zhishanyan Huiji Palace. The only temple building in Taipei that has three exquisite stage stands directly in front of it, and the bluestone mantle in front of the temple extends to the stage, showing the original magnificentness of the temple. Part 2",https://www.trip.com/travel-guide/attraction/taipei/shilin-cixian-temple-22846549?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1mh6m2215fpf7n13kD5F0_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,1.5,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
tai bei biao yan yi shu zhong xin,臺北表演藝術中心,5.0,['Tuesday-Sunday'],['12:00-21:00'],111台北市士林區劍潭路1號,0.0,觀光,"The Taipei Performing Arts Center is a special building with a 1-story underground, 12-story high floor and a novel exterior. The curtain wall system of the main exterior wall of the building consists of S-wave glass, and the exterior walls of the three theaters are made of flat aluminum and arc aluminum. The building contains a 1,500-seat theater, two 800-seat spherical frame and multi-form medium-sized theater, the largest feature is that the three theaters can operate independently. If you need a large performance, you can also combine two of the theaters into a ""super-large theater"" that can accommodate 2550 seats, 65 meters long and 18 meters wide. Part 2",https://www.trip.com/travel-guide/attraction/taipei/city-134056803?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105712000dsl3mg37F55_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,720.0,1260.0,1.5,0,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00
Taipei International Convention Center,台北國際會議中心(TICC),4.4,['Open daily'],['7:30-22:30'],"1 Hsin-Yi Rd., Sec.5, Taipei 11049, Taiwan",0.0,觀光,"It happens to be open to enter, the appearance is not very special, but the decoration inside is still very beautiful, clean and bright space, but there is no exhibition, take two photos and leave, nothing special",https://www.trip.com/travel-guide/attraction/taipei/taipei-international-convention-center-22846550?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105712000a2p8zal1F86_C_180_240_Q70.webp?proc=source%2ftrip,450.0,1350.0,450.0,1350.0,450.0,1350.0,450.0,1350.0,450.0,1350.0,450.0,1350.0,450.0,1350.0,2.0,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30
"Museum of the Institute of History and Philology, Academia Sinica",中央研究院歷史語言研究所,4.3,,,"No.130, Section 2, Yanjiuyuan Road, Nangang District, Nangang, Taipei 11529 Taiwan",0.0,觀光,"(Business hours are inaccurate) There are many language masters here, and a lot of knowledge has been learned",https://www.trip.com/travel-guide/attraction/taipei/museum-of-the-institute-of-history-and-philology-academia-sinica-24048443?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1f12000chig9r88258_C_180_240_Q70.webp?proc=source%2ftrip,562.214705236413,1243.9216221031777,562.9851339026208,1243.9218530105838,562.9856142199127,1243.920716839304,562.9853843482763,1243.9220288576523,562.9855958383514,1244.3275691402062,561.3006312549702,1243.9344360739617,561.3006156775556,1238.417862452387,1.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Dahu Park,大湖公園,4.8,['Open daily'],['Open all day'],"No.31, Sec. 5, Chenggong Rd., Neihu Dist., Taipei, Taiwan",0.0,活動,"Walking on the riverbank in the evening - Today is the Great Lakes Park, lucky to enjoy the beautiful scenery reflected on the lake by the fire and clouds. Great Lake Park is located on the east side of the Neihu Basin, adjacent to Bailu Mountain, Yaozhi Wuzhi Mountain, Zhongyong Mountain and other areas covering about 13 hectares, famous for Bailu, waterbird and landscape. part 2",https://www.trip.com/travel-guide/attraction/taipei/dahu-park-24341560?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100q0v000000jr0sgAE7F_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
Linji Huguo Temple,臨濟護國禪寺,5.0,['Open daily'],['13:00-17:00;8:30-11:00'],"No. 9號, Yumen St, Zhongshan District, Taipei City, Taiwan 104027",0.0,觀光,"Linji Huguo Temple - Nanshan Huguo Linji Temple, an old town, was built in 1900, and was held in 1912 in the Buddhist style. It is the fundamental Taoist field of Linji Zongmiaoxin Temple in Taiwan. The architectural form of Daxiong Pavilion takes the imitation Song-style Buddhist Temple pattern of Japan Jialan. The roof has a positive ridge. The four ridges and four ridges of the rest of the mountain, the temple tube tiles are engraved with the word ""town"". Li Ganlang said that the largest Japanese-era wooden structure in Taiwan was originally located in the West Benyuan Temple in Wanhua District, but after it was burned by the unknown fire, Linji Huguo Temple later lived up to become the largest building. The temple is dedicated to the three worshippers of Sakya (Sakya Buddha, Wenshu Bodhisattva, Puxian Bodhisattva) part 3",https://www.trip.com/travel-guide/attraction/taipei/linji-huguo-temple-73142238?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0c1200094e7bd7273C_C_180_240_Q70.webp?proc=source%2ftrip,780.0,2100.0,780.0,2100.0,780.0,2100.0,780.0,2100.0,780.0,2100.0,780.0,2100.0,780.0,2100.0,2.0,13:00-35:00,13:00-35:00,13:00-35:00,13:00-35:00,13:00-35:00,13:00-35:00,13:00-35:00
Center for Traditional Arts,台灣傳統藝術中心,4.4,['Open daily'],['09:00-18:00'],"No. 201, Section 2, Wubin Road, Wujie Township, Yilan County",120.0,觀光,"The Traditional Art Center is a theme park that introduces Taiwan's traditional culture. The content is quite rich, not only making Yilan proud, but also making Taiwanese understand Taiwan's historical development and relevant literature, and experiencing the blue wisps of the ancient people who pioneered Taiwan, and at the relaxing moment of tourism. You can learn a lot of knowledge, and count it.",https://www.trip.com/travel-guide/attraction/yilan/center-for-traditional-arts-10524265?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100c0l000000cvwwa0420_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,2.0,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00
Tamsui Customs Officers' Residence,小白宮 清朝,4.5,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No. 15號, Zhenli St, Tamsui District, New Taipei City, Taiwan 251",0.0,觀光,"Former Clearwater Guan Tax Department official residence - also known as the ""Little White House"", built in 1862, has a history of more than 100 years, named after the appearance of the eye-catching Spanish-style white building. Colonial architecture features elevated foundations, verandah (terrace)-like setting around the corner, floor-to-ceiling doors and windows, chimneys, etc.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamsui-customs-officers-residence-92932?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b0l000000ctaod2476_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,1.0,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00
Beitou Museum,北投文物館,4.5,['Tuesday-Sunday'],['10:00-18:00'],"No.32 Youya Road, Beitou District, Taipei, Taiwan",110.1,觀光,"Beitou Cultural Relic Museum/Founded in the 1920s, the work is exquisite, one of the largest single Japanese-style pure wood buildings in Taiwan. Japanese rule period was a Japanese officer club, once used by the special attack team of the kamikaze, after World War II and became the Ministry of Foreign Affairs Jiashan Guest House, now privately owned, is the exhibition of folk art bone. The tea art museum was built in the 1940s and is small in scale. Its traditional Japanese-style water garden has great architectural artistic value and is a complete complex with the architecture of the cultural relics museum.",https://www.trip.com/travel-guide/attraction/taipei/beitou-museum-22846567?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g3/M0A/55/C3/CggYGlY7BiaAaF3uABm0g8ddEwo667_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.5,0,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00
NTUH (National Taiwan University Hospital),國立臺灣大學醫學院附設醫院,5.0,['Open daily'],['09:00-17:00'],"No. 7號, Zhongshan S Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,"Taida Hospital was founded in 1895, the site was first established in Taidao, Taipei, and in 1898 it was moved to the current site (now known as the West Site or the old building, located at 1 Changde Street) as a wooden building; The tropical building, which was renovated in 1912, was completed in 1921 and is the largest and most modern hospital in Southeast Asia. Due to its long history and beautiful architecture, it was listed as a monument in Taipei City on March 25, 1998.",https://www.trip.com/travel-guide/attraction/taipei/ntuh-134105389?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100v12000dtzkljqE8BC_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
Yehliu Ocean World,野柳海洋世界,4.5,"['Monday-Friday', 'Saturday-Sunday']","['9:00-17:00', '9:00-17:30']","No.167-3, Kantung Road, Yehliu Village, Wanli District,, New Taipei 207, Taiwan",375.3,觀光,"Yeliu is a very beautiful place. There are invincible sea views, and you can also enjoy very special geographical wonders, attracting a lot of tourists. And the many performances of SeaWorld animals are also wonderful",https://www.trip.com/travel-guide/attraction/new-taipei-city/yehliu-ocean-world-23033894?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10060l000000d2zeu8FE5_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1050.0,540.0,1050.0,2.5,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:30,09:00-17:30
Keelung Port,基隆內港,4.4,,,"Inner Harbor of Keelung, Taiwan",0.0,活動,"(Business hours are inaccurate) The Keelung City Expo, built with the concept of ""City as the Exhibition Hall"", covers exhibitions, art equipment, market events, wonderful exhibitions, showing the fun of Keelung day and night, and also shows people to see the changes of the city. Part 2",https://www.trip.com/travel-guide/attraction/keelung/keelung-port-87602?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100c1f000001gswyu361B_C_180_240_Q70.webp?proc=source%2ftrip,562.1791191722431,1244.4040830299518,562.9094109299642,1244.4050530948095,562.9101064137454,1244.402271087474,562.9098345931692,1244.40496240419,562.9101804865847,1244.5623004007414,561.1708613901027,1242.7113420054686,561.1708321336623,1238.1738820868347,2.5,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Artist Teahouse,天空之城,4.4,['Open daily'],['13:30-20:00'],"No. 308, Qingbian Road, Ruifang Town, Taipei County",0.0,觀光,"Hayao Miyazaki has a movie of the same name, City of the Sky. In fact, the mood of traveling varies with the destination. Coming to Jiufen, this city is stagnating with the boom of gold mines. The most you can feel is aftertaste.",https://www.trip.com/travel-guide/attraction/new-taipei-city/artist-teahouse-10530370?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A50120009qd5abz81EA_C_180_240_Q70.webp?proc=source%2ftrip,810.0,1200.0,810.0,1200.0,810.0,1200.0,810.0,1200.0,810.0,1200.0,810.0,1200.0,810.0,1200.0,1.0,13:30-20:00,13:30-20:00,13:30-20:00,13:30-20:00,13:30-20:00,13:30-20:00,13:30-20:00
Songshan Ciyou Temple,松山慈祐宮,4.7,['Open daily'],['5:30-22:30'],"No.761 Section 4 Bade Road, Songshan District, Taipei, Taiwan",0.0,觀光,"Songshan Cixi Palace - Temple Fanggongzhi records that the foot monk Lin Shouyi chose to sit north to south, look at the four beasts of the mountain, and the current site with rivers behind it after the 18th year of Qianlong in Qing Dynasty Gaozong (1753). The temple was completed in the second year of Qianlong (1757), and the temple was named ""Xikou Mazu Palace"". Later, the name was changed to ""Matsuyama Cixi Palace"". part 2",https://www.trip.com/travel-guide/attraction/taipei/songshan-ciyou-temple-13425818?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10010d0000006ukwtCC08_C_180_240_Q70.webp?proc=source%2ftrip,330.0,1350.0,330.0,1350.0,330.0,1350.0,330.0,1350.0,330.0,1350.0,330.0,1350.0,330.0,1350.0,1.5,05:30-22:30,05:30-22:30,05:30-22:30,05:30-22:30,05:30-22:30,05:30-22:30,05:30-22:30
"Qingtian St, Da’an District",青田街,4.9,,,"Da’an District, Taipei City, Taiwan 106",0.0,活動,"(Business hours are inaccurate) Shaowa, once heard this place name, once thought it was located in Japan, later learned that Zhaowa was very close to us, he was in Taipei, but was left in the last century. Today's Zhaohe, has long been scattered because of the division of the area, left a trace of history, fell between Qingtian Street, Wenzhou Street, Yongkang Street, when we stroll these blocks, will unknowingly walk into the memories of Zhaohe. Roaming Zhaowa, walking Qingtian Street, then start from Qingtian Street, Qingtian Street is not long, but a street that will make people reluctant to walk. The shade of the tree covered the street into a green tunnel, the street was rarely crowded with cars, but the bicycles and pedestrians came and went, so when the wind came, there was a sound of green grass and leaves, especially comfortable.",https://www.trip.com/travel-guide/attraction/taipei/qingtian-st-daan-district-33104508?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105t120008g2mwgn7A34_C_180_240_Q70.webp?proc=source%2ftrip,562.1806551003612,1244.5088247214896,562.8896984730158,1244.5103733738551,562.8902891720842,1244.507286216026,562.8899885546862,1244.5097008383443,562.8902801914483,1244.655421783174,561.1145018689082,1242.727049949393,561.1144810039859,1238.6164982009182,2.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30
Fagushan Nongchan Temple,法鼓山 農禪寺,4.8,['Open daily'],['09:00-17:00 (Latest entry time:16:30)'],"No.89, Lane 65 Daye Road, Baitou, Beitou, Taipei 112 Taiwan",0.0,觀光,"Remember me to say that it is very good here. The environment is elegant around, it is a good place for quiet soul. The morning and evening classes are great, the vegetarian food is very nutritious, and the access is very quiet. Thanks for the free stay at the Buddha Temple. There are beds to sleep, food to eat, water to drink, there is a big male temple to worship Buddha, there is a transportation car, all of the above are completely free, but you can not waste faith and provide for, when you cherish blessings, donate some small money to the Buddhist temple, you can not waste the money of the believers. This is causal. A few days ago, I saw the photos of Nongchan Temple shared on the Internet. I was shocked by a quiet beauty here. This time I went to Beitou to walk here. Then go to the hottest water moon pool, the water moon pool leaning against the hall, against the background of the distant mountains, there is a kind of independence and leisure, the hall has no extra gorgeous and not too many colors, simple but solemn, giving people a sense of calmness of the precipitation of the soul.",https://www.trip.com/travel-guide/attraction/taipei/fagushan-nongchan-temple-18700371?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10070v000000k66159984_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,1.0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
Ximending Night Market,西門町夜市,4.8,['Open daily'],['17:00-22:00'],"No. 127, Hanzhong St, Wanhua District, Taipei City, Taiwan 108",0.0,餐飲,"**Ximending: Taipei's hip shopping**Ximending district is considered to be Taipei's famous commercial district, full of fashion shops, restaurants, bars and entertainment venues. It can be said to be one of the busiest and most fashionable youth centers.",https://www.trip.com/travel-guide/attraction/taipei/ximending-night-market-142447847?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102a12000ex0wqs788F5_C_180_240_Q70.webp?proc=source%2ftrip,1020.0,1320.0,1020.0,1320.0,1020.0,1320.0,1020.0,1320.0,1020.0,1320.0,1020.0,1320.0,1020.0,1320.0,2.0,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
Taipei Mosque,台北清真寺,4.5,['Open daily'],['8:00-16:00'],"No.62 Section 2, Xinsheng South Road, Da'an District, Taipei, Taiwan",0.0,觀光,"The architectural style of the main dome of Taipei Mosque is very characteristic, you can consider it.",https://www.trip.com/travel-guide/attraction/taipei/taipei-mosque-10539730?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104u2234d689sjk1F12A_C_180_240_Q70.webp?proc=source%2ftrip,480.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,480.0,960.0,1.5,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00
Taiwan Railway Steam locomotive No. LDK58,台鐵LDK58蒸氣火車,5.0,['Open daily'],['Open all day'],"Taipei station, No. 3, Beiping W Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,Old steam engine train at Taipei Central Station is used as a meeting place for many people~^^,https://www.trip.com/travel-guide/attraction/taipei/taiwan-railway-steam-locomotive-no-ldk58-58348064?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww58120009461gy3C775_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00
The Ch'ien Mu House,錢穆故居,4.6,['Tuesday-Sunday'],['09:00-17:00'],"Linxi Rd, Shilin District, Taipei City, Taiwan 111",0.0,觀光,"The former residence is in the inner of Dongwu University. There are not many people to visit, but I really recommend everyone to visit. The generation of masters is very worth remembering. You can come after visiting the Taipei Forbidden City.",https://www.trip.com/travel-guide/attraction/taipei/the-ch-ien-mu-house-13425830?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5o12000946hdrfD47A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0,0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
yuan tai bei xing wu suo guan she - li shi jian zhu,原台北刑務所官舍-歷史建築,5.0,['Open daily'],['11:00-21:00'],台北市大安區杭州南路二段53-6號,0.0,觀光,Taipei Prison Service - The high-end official house attached to Taipei Prison Service during the Japanese period is the first large-scale public building program launched by the Japanese government outside Taipei since 1895. The Taipei Prison Service is the predecessor of Taipei Prison and an important historical area of Taipei Prison Service. Part 7,https://www.trip.com/travel-guide/attraction/taipei/city-134777017?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101012000dtynlkwD6B0_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,660.0,1260.0,1.5,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
BAMBI LAND,斑比山丘,4.8,['Open daily'],['10:00-17:00 (Latest entry time:16:30)'],269台灣宜蘭縣冬山鄉下湖路285號,245.4,活動,"In addition to Banbi, there is a water dolphin, and tickets can be exchanged for pasture. The animals in the park are quite clean, and there are pastures in the hands, and they are very loved ones (laughs). Compared with Zhang Mei'ao Farm, although there are fewer types of animals, the environment is much better. The things in the small store are also quite exquisite, Wenqing style, and the attached double cream shop Meimeizi is also worth eating.",https://www.trip.com/travel-guide/attraction/yilan/bambi-land-135932486?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106d2215dmnyug742478_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,2.0,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
Shung Ye Museum of Formosan Aborigines,順益台灣原住民博物館,4.7,['Tuesday-Sunday'],['9:00-17:00'],"No. 282, Sec 2, Zhi Shan Rd, Shilin District, Taipei City, Taiwan 111",375.6,觀光,"More distinctive, worth visiting!",https://www.trip.com/travel-guide/attraction/taipei/shung-ye-museum-of-formosan-aborigines-70346677?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0p12000946ykp8556A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0,0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
